fecha,latitud,longitud,alcaldia,colonia,temp,precip,humedad,viento,radiacion,presion,incidente
2020-08-20,19.25592,-99.07591,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),15.27,7.04,77.24,0.94,4.9325,74.51,Inundacion
2020-08-20,19.25592,-99.07591,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),15.27,7.04,77.24,0.94,4.9325,74.51,Inundacion
2020-08-20,19.30008,-99.06243,TLAHUAC,GRANJAS CABRERA,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.30008,-99.06243,TLAHUAC,GRANJAS CABRERA,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.30008,-99.06243,TLAHUAC,GRANJAS CABRERA,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.30008,-99.06243,TLAHUAC,GRANJAS CABRERA,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.30008,-99.06243,TLAHUAC,GRANJAS CABRERA,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.30008,-99.06243,TLAHUAC,GRANJAS CABRERA,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.30569,-99.0452,TLAHUAC,UNIDADES HABITACIONALES DE SANTA ANA PONIENTE II,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.30569,-99.0452,TLAHUAC,UNIDADES HABITACIONALES DE SANTA ANA PONIENTE II,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.30569,-99.0452,TLAHUAC,UNIDADES HABITACIONALES DE SANTA ANA PONIENTE II,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.30252,-99.06373,TLAHUAC,GRANJAS CABRERA,15.27,7.04,77.24,0.94,4.9325,74.51,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.29804,-99.04869,TLAHUAC,MIGUEL HIDALGO,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31066,-99.04121,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31066,-99.04121,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.29797,-99.05482,TLAHUAC,LA NOPALERA,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.29797,-99.05482,TLAHUAC,LA NOPALERA,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.29611,-99.04806,TLAHUAC,MIGUEL HIDALGO,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31315,-99.04158,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31066,-99.04121,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.31066,-99.04121,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.25692,-99.07692,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),15.27,7.04,77.24,0.94,4.9325,74.51,Inundacion
2020-08-20,19.29913,-99.05535,TLAHUAC,LA NOPALERA,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.29295,-99.05638,TLAHUAC,DEL MAR NORTE,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.29797,-99.05482,TLAHUAC,LA NOPALERA,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.29797,-99.05482,TLAHUAC,LA NOPALERA,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.24809,-99.07201,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),17.82,12.2,83.15,0.82,4.9325,79.67,Inundacion
2020-08-20,19.31095,-99.04102,TLAHUAC,LA ESTACION,15.09,6.72,79.42,0.91,4.9325,74.46,Inundacion
2020-08-20,19.25328,-99.07945,XOCHIMILCO,XICALHUACAN,15.27,7.04,77.24,0.94,4.9325,74.51,Inundacion
2020-08-20,19.24665,-99.07557,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),17.82,12.2,83.15,0.82,4.9325,79.67,Inundacion
2020-08-20,19.24665,-99.07557,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),17.82,12.2,83.15,0.82,4.9325,79.67,Encharcamiento
2020-08-20,19.25592,-99.07591,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),15.27,7.04,77.24,0.94,4.9325,74.51,Inundacion
2020-08-20,19.25592,-99.07591,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),15.27,7.04,77.24,0.94,4.9325,74.51,Inundacion
2020-08-20,19.31487,-99.23429,LA MAGDALENA CONTRERAS,SAN FRANCISCO (BARR),15.27,7.04,77.24,0.94,4.9325,74.51,Inundacion
2020-08-20,19.31487,-99.23429,LA MAGDALENA CONTRERAS,SAN FRANCISCO (BARR),15.27,7.04,77.24,0.94,4.9325,74.51,Inundacion
2020-08-20,19.31487,-99.23429,LA MAGDALENA CONTRERAS,SAN FRANCISCO (BARR),15.27,7.04,77.24,0.94,4.9325,74.51,Inundacion
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Inundacion
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Inundacion
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Inundacion
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Inundacion
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Inundacion
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Encharcamiento
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Encharcamiento
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.19902,-99.1389,TLALPAN,SAN MIGUEL TOPILEJO (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Encharcamiento
2020-08-04,19.2303,-99.11998,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.2303,-99.11998,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.2303,-99.11998,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Encharcamiento
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Inundacion
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Inundacion
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Inundacion
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Inundacion
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Inundacion
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Encharcamiento
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Encharcamiento
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.23094,-99.12336,XOCHIMILCO,SAN MATEO XALPA (PBLO),18.25,9.96,83.27,0.75,5.8426,80.02,Desborde canal rio presa
2020-08-04,19.25445,-99.12638,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25445,-99.12638,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Encharcamiento
2020-08-04,19.25445,-99.12638,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25445,-99.12638,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25445,-99.12638,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25445,-99.12638,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Encharcamiento
2020-08-04,19.25445,-99.12638,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25445,-99.12638,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25445,-99.12638,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25445,-99.12638,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25445,-99.12638,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25445,-99.12638,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25773,-99.12588,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25773,-99.12588,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25773,-99.12588,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Encharcamiento
2020-08-04,19.25773,-99.12588,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25773,-99.12588,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25773,-99.12588,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-04,19.25773,-99.12588,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.98,8.88,82.46,1.14,5.8426,74.82,Inundacion
2020-08-11,19.44584,-99.10462,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA (AMPL),15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43646,-99.11911,VENUSTIANO CARRANZA,PENITENCIARIA (AMPL),15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43646,-99.11911,VENUSTIANO CARRANZA,PENITENCIARIA (AMPL),15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43646,-99.11911,VENUSTIANO CARRANZA,PENITENCIARIA (AMPL),15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.42856,-99.09385,VENUSTIANO CARRANZA,MOCTEZUMA 2A SECCION II,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.42719,-99.12104,VENUSTIANO CARRANZA,CENTRO II,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.42719,-99.12104,VENUSTIANO CARRANZA,CENTRO II,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.4334,-99.10349,VENUSTIANO CARRANZA,MOCTEZUMA 2A SECCION III,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46402,-99.13927,CUAUHTEMOC,PERALVILLO I,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.44368,-99.13175,CUAUHTEMOC,MORELOS III,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43188,-99.10046,VENUSTIANO CARRANZA,MOCTEZUMA 2A SECCION III,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43033,-99.10791,VENUSTIANO CARRANZA,MOCTEZUMA 1A SECCION,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.44215,-99.11277,VENUSTIANO CARRANZA,20 DE NOVIEMBRE,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43638,-99.11259,VENUSTIANO CARRANZA,PENITENCIARIA (AMPL),15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43429,-99.11106,VENUSTIANO CARRANZA,7 DE JULIO,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.42719,-99.12104,VENUSTIANO CARRANZA,CENTRO II,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.42719,-99.12104,VENUSTIANO CARRANZA,CENTRO II,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-16,19.36585,-99.20534,ALVARO OBREGON,MERCED GOMEZ,14.39,2.49,78.87,0.95,5.6275,74.68,Encharcamiento
2020-08-11,19.47195,-99.14684,AZCAPOTZALCO,PORVENIR,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46344,-99.14498,CUAUHTEMOC,SANTA MARIA INSURGENTES,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46344,-99.14498,CUAUHTEMOC,SANTA MARIA INSURGENTES,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46344,-99.14498,CUAUHTEMOC,SANTA MARIA INSURGENTES,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43462,-99.12,VENUSTIANO CARRANZA,10 DE MAYO,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43462,-99.12,VENUSTIANO CARRANZA,10 DE MAYO,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43462,-99.12,VENUSTIANO CARRANZA,10 DE MAYO,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43462,-99.12,VENUSTIANO CARRANZA,10 DE MAYO,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.42552,-99.12646,CUAUHTEMOC,CENTRO VI,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.4366,-99.12039,VENUSTIANO CARRANZA,PENITENCIARIA (AMPL),15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.4366,-99.12039,VENUSTIANO CARRANZA,PENITENCIARIA (AMPL),15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43462,-99.12,VENUSTIANO CARRANZA,10 DE MAYO,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43462,-99.12,VENUSTIANO CARRANZA,10 DE MAYO,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43462,-99.12,VENUSTIANO CARRANZA,10 DE MAYO,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.43462,-99.12,VENUSTIANO CARRANZA,10 DE MAYO,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.44734,-99.12083,VENUSTIANO CARRANZA,MORELOS II,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.44734,-99.12083,VENUSTIANO CARRANZA,MORELOS II,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.44734,-99.12083,VENUSTIANO CARRANZA,MORELOS II,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46621,-99.13004,GUSTAVO A. MADERO,VALLEJO II,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46516,-99.12275,GUSTAVO A. MADERO,GUADALUPE TEPEYAC,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46516,-99.12275,GUSTAVO A. MADERO,GUADALUPE TEPEYAC,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46026,-99.12743,CUAUHTEMOC,PERALVILLO II,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.45963,-99.11048,GUSTAVO A. MADERO,CUCHILLA LA JOYA,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.47106,-99.13914,GUSTAVO A. MADERO,GUADALUPE VICTORIA II,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.44181,-99.15367,CUAUHTEMOC,BUENAVISTA II,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46706,-99.13548,GUSTAVO A. MADERO,VALLEJO I,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46706,-99.13548,GUSTAVO A. MADERO,VALLEJO I,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46344,-99.14498,CUAUHTEMOC,SANTA MARIA INSURGENTES,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46344,-99.14498,CUAUHTEMOC,SANTA MARIA INSURGENTES,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46344,-99.14498,CUAUHTEMOC,SANTA MARIA INSURGENTES,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.45672,-99.12568,CUAUHTEMOC,MAZA,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.45672,-99.12568,CUAUHTEMOC,MAZA,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.45672,-99.12568,CUAUHTEMOC,MAZA,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46,-99.13826,CUAUHTEMOC,EX HIPODROMO DE PERALVILLO,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46,-99.13826,CUAUHTEMOC,EX HIPODROMO DE PERALVILLO,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.46,-99.13826,CUAUHTEMOC,EX HIPODROMO DE PERALVILLO,15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.4366,-99.12039,VENUSTIANO CARRANZA,PENITENCIARIA (AMPL),15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.4366,-99.12039,VENUSTIANO CARRANZA,PENITENCIARIA (AMPL),15.14,5.25,80.25,0.86,6.1025,74.63,Inundacion
2020-08-11,19.50512,-99.20798,AZCAPOTZALCO,PEMEX PRADOS DEL ROSARIO (U HAB),15.14,5.25,80.25,0.86,6.1025,74.63,Encharcamiento
2020-08-11,19.42414,-99.10763,VENUSTIANO CARRANZA,JARDIN BALBUENA I,15.14,5.25,80.25,0.86,6.1025,74.63,Encharcamiento
